id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
4928,44,management,married,tertiary,no,0,yes,no,cellular,9,jul,85,1,-1,0,unknown,0
4929,57,unemployed,married,secondary,no,2660,yes,no,cellular,30,jul,108,1,-1,0,unknown,0
4930,30,services,single,secondary,no,685,no,no,telephone,21,oct,168,1,-1,0,unknown,0
4931,33,self-employed,married,tertiary,no,0,no,no,telephone,25,may,119,1,-1,0,unknown,0
4932,35,management,married,tertiary,no,0,yes,no,unknown,16,may,85,1,-1,0,unknown,0
4933,49,entrepreneur,married,tertiary,no,38,no,no,cellular,21,nov,915,4,-1,0,unknown,0
4934,42,unemployed,married,primary,no,0,no,no,cellular,28,aug,103,3,-1,0,unknown,0
4935,37,services,single,secondary,no,0,yes,yes,unknown,20,may,133,1,-1,0,unknown,0
4936,36,self-employed,married,secondary,no,271,yes,no,cellular,14,may,635,1,-1,0,unknown,0
4937,44,management,married,tertiary,yes,-813,yes,yes,cellular,10,jul,151,1,-1,0,unknown,0
4938,30,technician,single,tertiary,no,461,no,no,cellular,8,aug,434,2,-1,0,unknown,0
4939,35,blue-collar,married,secondary,yes,-2,no,no,cellular,28,jul,157,12,-1,0,unknown,0
4940,48,entrepreneur,married,primary,no,24,yes,yes,cellular,23,jul,113,1,-1,0,unknown,0
4941,42,services,married,secondary,no,859,yes,no,unknown,14,may,147,1,-1,0,unknown,0
4942,34,management,single,secondary,no,3500,no,no,cellular,19,aug,406,3,-1,0,unknown,0
4943,35,unemployed,single,secondary,no,0,yes,no,cellular,29,jan,122,2,-1,0,unknown,0
4944,35,technician,divorced,secondary,no,20,yes,no,cellular,26,aug,73,4,-1,0,unknown,0
4945,30,management,single,tertiary,no,3343,no,no,cellular,9,jul,384,1,-1,0,unknown,0
4946,33,management,single,tertiary,no,1318,no,no,cellular,31,oct,144,1,-1,0,unknown,1
4947,39,blue-collar,divorced,secondary,no,-100,yes,no,telephone,21,nov,9,1,-1,0,unknown,0
4948,31,student,single,secondary,no,586,no,no,telephone,30,jan,482,3,-1,0,unknown,0
4949,39,blue-collar,married,primary,no,5,no,no,cellular,7,jul,196,1,-1,0,unknown,0
4950,38,technician,married,secondary,no,-1042,yes,no,cellular,31,jul,171,2,-1,0,unknown,0
4951,47,blue-collar,married,primary,no,1388,no,no,cellular,28,aug,93,4,-1,0,unknown,0
4952,35,technician,single,secondary,no,578,yes,no,cellular,20,apr,7,4,-1,0,unknown,0
4953,35,management,single,tertiary,no,2380,no,no,cellular,6,aug,860,3,-1,0,unknown,1
4954,26,entrepreneur,married,tertiary,no,801,yes,no,cellular,10,jul,616,1,-1,0,unknown,1
4955,53,blue-collar,divorced,primary,no,599,no,no,cellular,4,aug,1093,2,-1,0,unknown,1
4956,37,technician,single,secondary,no,0,no,no,cellular,29,aug,82,2,-1,0,unknown,0
4957,57,housemaid,married,primary,no,870,no,no,cellular,28,jan,665,1,-1,0,unknown,0
4958,31,admin.,married,secondary,no,799,no,no,unknown,4,jul,14,1,-1,0,unknown,0
4959,31,management,married,tertiary,no,0,no,no,cellular,15,jun,212,2,-1,0,unknown,1
4960,27,services,single,secondary,no,0,no,yes,cellular,8,jul,97,1,-1,0,unknown,0
4961,34,technician,married,secondary,no,3165,yes,no,unknown,23,may,125,2,-1,0,unknown,0
4962,36,management,married,tertiary,no,1227,yes,no,cellular,8,may,1078,1,367,3,failure,1
4963,26,services,single,secondary,yes,-2,no,no,cellular,16,jul,171,1,-1,0,unknown,0
4964,47,admin.,married,secondary,no,-185,yes,no,unknown,26,may,74,5,-1,0,unknown,0
4965,30,management,single,tertiary,no,5087,no,no,cellular,27,jan,207,1,182,2,success,1
4966,55,blue-collar,married,secondary,no,0,yes,no,unknown,6,may,180,1,-1,0,unknown,0
4967,60,housemaid,married,secondary,no,1146,no,no,cellular,28,oct,467,1,184,1,success,1
4968,52,entrepreneur,divorced,tertiary,no,-395,yes,no,cellular,14,may,641,3,-1,0,unknown,1
4969,40,admin.,divorced,secondary,no,-196,yes,no,cellular,11,may,139,2,-1,0,unknown,0
4970,39,technician,single,secondary,no,0,yes,no,unknown,4,jun,67,6,-1,0,unknown,0
4971,33,management,single,tertiary,no,0,no,no,cellular,11,aug,88,4,-1,0,unknown,0
4972,47,services,married,secondary,no,797,yes,no,unknown,15,may,77,1,-1,0,unknown,0
4973,30,self-employed,single,secondary,no,2596,no,no,unknown,16,jun,45,1,-1,0,unknown,0
4974,53,technician,married,secondary,no,732,yes,no,unknown,14,may,659,1,-1,0,unknown,0
4975,31,services,married,secondary,no,1128,yes,yes,cellular,19,nov,491,2,-1,0,unknown,0
4976,46,blue-collar,married,secondary,no,2223,no,no,unknown,18,jun,392,5,-1,0,unknown,0
4977,26,services,single,secondary,no,0,yes,no,cellular,15,may,133,1,-1,0,unknown,0
4978,39,management,married,tertiary,no,0,yes,no,unknown,3,jun,88,1,-1,0,unknown,0
4979,29,management,single,tertiary,no,3324,no,no,cellular,11,mar,271,1,91,4,success,1
4980,47,retired,married,tertiary,no,2166,yes,no,cellular,16,apr,812,1,149,3,failure,1
4981,31,technician,married,secondary,no,532,no,no,cellular,29,aug,471,2,-1,0,unknown,0
4982,38,services,divorced,secondary,no,3,yes,no,unknown,20,may,136,2,-1,0,unknown,0
4983,25,student,single,unknown,no,7702,no,no,cellular,3,aug,175,1,-1,0,unknown,1
4984,38,blue-collar,divorced,primary,no,0,yes,no,unknown,21,may,72,1,-1,0,unknown,0
4985,54,blue-collar,married,unknown,no,807,yes,no,telephone,13,may,109,1,-1,0,unknown,0
4986,21,student,single,secondary,no,895,no,no,cellular,26,may,92,1,-1,0,unknown,0
4987,57,unknown,married,unknown,no,0,no,no,cellular,19,aug,73,2,-1,0,unknown,0
4988,28,blue-collar,single,secondary,no,1010,no,no,cellular,1,oct,667,3,91,10,other,0
4989,32,management,single,tertiary,no,549,yes,no,cellular,14,may,160,1,-1,0,unknown,0
4990,33,technician,married,secondary,no,665,yes,no,unknown,21,may,134,1,-1,0,unknown,0
4991,52,management,married,tertiary,no,14530,yes,no,cellular,22,jul,604,2,-1,0,unknown,0
4992,57,admin.,married,secondary,no,2737,no,yes,telephone,10,jul,125,1,-1,0,unknown,0
4993,53,retired,married,tertiary,no,2868,no,no,unknown,20,jun,78,4,-1,0,unknown,0
4994,41,blue-collar,single,secondary,no,487,no,no,unknown,20,jun,63,1,-1,0,unknown,0
4995,48,management,married,tertiary,no,788,no,yes,telephone,29,jul,85,2,-1,0,unknown,0
4996,36,services,married,secondary,no,5024,yes,yes,cellular,25,jul,139,1,-1,0,unknown,0
4997,47,technician,married,secondary,no,1267,yes,no,cellular,20,nov,85,1,-1,0,unknown,0
4998,37,management,married,tertiary,no,569,no,no,cellular,4,aug,467,2,94,3,failure,1
4999,40,blue-collar,single,secondary,no,595,yes,no,unknown,16,may,428,4,-1,0,unknown,0
5000,37,self-employed,married,tertiary,no,469,yes,no,cellular,9,jul,71,1,-1,0,unknown,0
5001,41,technician,divorced,secondary,no,882,yes,no,unknown,19,may,139,2,-1,0,unknown,0
5002,50,management,divorced,tertiary,no,624,yes,no,telephone,6,may,89,1,-1,0,unknown,0
5003,27,admin.,single,secondary,no,1327,no,no,cellular,15,feb,131,2,91,1,other,0
5004,48,management,married,secondary,no,3286,yes,yes,cellular,18,nov,569,1,-1,0,unknown,0
5005,29,management,single,secondary,no,442,no,no,cellular,6,feb,567,1,-1,0,unknown,0
5006,49,blue-collar,married,secondary,no,1402,no,no,unknown,12,jun,523,1,-1,0,unknown,0
5007,28,technician,single,secondary,no,536,no,no,cellular,29,jan,63,2,-1,0,unknown,0
5008,29,management,single,tertiary,no,2133,no,yes,cellular,18,jul,77,2,-1,0,unknown,0
5009,31,management,single,tertiary,no,2460,yes,no,unknown,9,may,693,1,-1,0,unknown,0
5010,37,blue-collar,married,secondary,no,1484,yes,no,cellular,18,nov,279,1,-1,0,unknown,0
5011,60,retired,married,primary,no,2137,no,no,unknown,11,jun,68,1,-1,0,unknown,0
5012,61,technician,divorced,tertiary,no,1177,yes,no,cellular,22,jun,588,2,-1,0,unknown,1
5013,49,management,married,tertiary,no,-1317,yes,yes,cellular,20,apr,108,1,-1,0,unknown,0
5014,57,retired,single,tertiary,no,11891,no,no,cellular,13,aug,425,1,-1,0,unknown,0
5015,52,blue-collar,married,primary,no,-63,yes,yes,unknown,12,may,198,2,-1,0,unknown,0
5016,37,admin.,single,secondary,no,676,no,no,cellular,29,jan,90,1,-1,0,unknown,0
5017,40,admin.,married,secondary,no,-61,no,no,cellular,30,jan,139,2,2,3,failure,0
5018,32,management,single,tertiary,no,3520,yes,no,cellular,20,nov,95,2,-1,0,unknown,0
5019,32,technician,married,secondary,no,56,yes,no,unknown,5,may,92,1,-1,0,unknown,0
5020,54,management,divorced,tertiary,no,705,no,no,cellular,11,aug,119,2,-1,0,unknown,0
5021,53,housemaid,married,primary,no,-119,yes,yes,unknown,6,jun,179,2,-1,0,unknown,0
5022,38,technician,single,secondary,no,1431,yes,no,cellular,5,aug,185,2,-1,0,unknown,0
5023,29,blue-collar,married,secondary,no,0,yes,yes,cellular,15,may,1080,3,352,7,other,0
5024,39,blue-collar,married,primary,no,13,no,no,unknown,20,jun,16,5,-1,0,unknown,0
5025,31,management,married,tertiary,no,677,no,no,cellular,18,aug,609,3,-1,0,unknown,1
5026,28,technician,single,secondary,no,-125,yes,no,unknown,9,may,131,1,-1,0,unknown,0
5027,26,blue-collar,single,tertiary,no,3843,yes,no,cellular,23,jul,486,1,-1,0,unknown,0
5028,37,technician,divorced,secondary,no,1539,no,no,cellular,12,aug,121,4,-1,0,unknown,0
5029,54,management,divorced,tertiary,yes,0,no,yes,cellular,18,nov,103,2,118,5,failure,0
5030,57,admin.,married,secondary,no,0,no,no,cellular,22,aug,139,2,-1,0,unknown,0
5031,59,blue-collar,married,primary,no,1432,yes,yes,cellular,6,feb,124,2,263,17,other,0
5032,29,admin.,married,secondary,no,25,no,no,cellular,7,jul,114,1,-1,0,unknown,0
5033,37,blue-collar,married,secondary,no,-482,yes,yes,unknown,7,may,235,2,-1,0,unknown,0
5034,46,entrepreneur,married,secondary,no,5,no,yes,cellular,17,nov,54,3,-1,0,unknown,0
5035,38,technician,divorced,tertiary,no,453,no,yes,unknown,28,may,114,2,-1,0,unknown,0
5036,42,management,married,tertiary,no,724,no,no,cellular,4,aug,139,1,-1,0,unknown,0
5037,32,blue-collar,single,secondary,no,611,yes,no,cellular,14,may,185,2,-1,0,unknown,0
5038,37,services,married,secondary,no,641,yes,no,cellular,25,jul,351,7,-1,0,unknown,0
5039,49,admin.,married,secondary,no,605,yes,no,unknown,6,may,709,2,-1,0,unknown,1
5040,59,housemaid,married,primary,no,1,no,no,cellular,22,aug,123,2,-1,0,unknown,0
5041,28,blue-collar,single,primary,no,551,yes,no,cellular,15,may,364,1,-1,0,unknown,0
5042,34,management,single,tertiary,no,633,no,no,cellular,19,feb,129,2,-1,0,unknown,0
5043,34,management,married,tertiary,no,1021,no,no,cellular,21,nov,148,1,-1,0,unknown,0
5044,39,technician,married,unknown,no,-465,no,yes,cellular,31,jul,96,2,-1,0,unknown,0
5045,54,self-employed,married,secondary,no,1078,yes,no,unknown,5,may,200,2,-1,0,unknown,0
5046,45,blue-collar,married,secondary,no,-1148,yes,yes,cellular,17,apr,599,1,337,2,failure,0
5047,24,student,single,secondary,no,1934,no,no,cellular,6,apr,761,4,-1,0,unknown,1
5048,47,blue-collar,married,secondary,no,7,no,no,cellular,9,jul,73,1,-1,0,unknown,0
5049,45,self-employed,married,primary,no,1498,no,no,unknown,20,jun,10,1,-1,0,unknown,0
5050,37,management,single,tertiary,no,0,yes,no,cellular,15,jul,111,3,-1,0,unknown,0
5051,41,blue-collar,married,secondary,no,0,yes,no,telephone,24,jul,38,1,-1,0,unknown,0
5052,28,services,single,secondary,no,784,yes,yes,cellular,12,may,12,7,359,4,other,0
5053,39,blue-collar,married,unknown,no,3196,no,no,unknown,16,jun,90,8,-1,0,unknown,0
5054,38,technician,married,secondary,no,497,no,no,unknown,15,may,76,4,-1,0,unknown,0
5055,37,technician,single,tertiary,no,20585,yes,no,cellular,14,may,801,1,-1,0,unknown,1
5056,60,retired,married,secondary,no,1869,no,no,unknown,11,jun,83,1,-1,0,unknown,0
5057,48,admin.,single,secondary,yes,-973,no,yes,cellular,10,jul,85,1,-1,0,unknown,0
5058,54,blue-collar,married,primary,no,557,no,no,cellular,27,aug,108,3,-1,0,unknown,0
5059,31,management,married,tertiary,no,23,yes,no,cellular,24,jul,534,3,-1,0,unknown,0
5060,26,admin.,single,secondary,no,-400,no,no,cellular,23,jul,76,2,-1,0,unknown,0
5061,43,services,married,secondary,no,1026,yes,no,unknown,29,may,753,1,-1,0,unknown,0
5062,43,blue-collar,married,secondary,no,1301,yes,no,cellular,11,may,151,1,-1,0,unknown,0
5063,35,technician,divorced,secondary,no,-934,yes,yes,cellular,18,jul,135,1,-1,0,unknown,0
5064,50,blue-collar,married,secondary,no,719,no,no,unknown,14,may,558,4,-1,0,unknown,0
5065,65,management,married,tertiary,no,4464,no,no,cellular,6,apr,112,3,-1,0,unknown,0
5066,35,unemployed,married,secondary,no,2103,yes,no,cellular,21,nov,744,1,183,3,failure,0
5067,27,student,single,secondary,no,16,no,no,cellular,8,sep,124,2,-1,0,unknown,0
5068,41,technician,married,secondary,no,1872,no,no,unknown,18,jun,431,3,-1,0,unknown,0
5069,32,technician,divorced,secondary,no,2340,yes,no,cellular,19,nov,1057,2,-1,0,unknown,0
5070,26,management,single,tertiary,no,592,no,no,cellular,22,jul,466,2,-1,0,unknown,0
5071,42,technician,married,secondary,no,-456,yes,yes,cellular,21,nov,113,1,-1,0,unknown,0
5072,47,housemaid,married,secondary,no,8,no,no,cellular,30,apr,188,2,-1,0,unknown,0
5073,45,management,divorced,tertiary,no,0,no,no,cellular,26,may,85,1,-1,0,unknown,0
5074,31,technician,married,secondary,no,1808,no,no,cellular,15,jun,1148,1,-1,0,unknown,1
5075,52,self-employed,married,primary,no,524,no,no,telephone,21,nov,100,1,-1,0,unknown,0
5076,56,blue-collar,divorced,primary,no,0,no,no,unknown,11,jun,1242,1,-1,0,unknown,1
5077,59,housemaid,married,unknown,no,0,no,no,cellular,6,aug,98,3,-1,0,unknown,0
5078,46,management,married,tertiary,no,1381,no,no,cellular,21,nov,1034,2,-1,0,unknown,1
5079,39,management,single,tertiary,no,566,yes,no,cellular,15,jul,1041,5,-1,0,unknown,1
5080,54,housemaid,married,primary,no,935,no,no,cellular,13,aug,197,2,-1,0,unknown,0
5081,31,management,married,tertiary,no,0,no,no,cellular,22,aug,431,6,-1,0,unknown,0
5082,39,housemaid,divorced,tertiary,no,873,yes,no,cellular,11,may,668,7,-1,0,unknown,0
5083,33,technician,single,secondary,no,1226,no,no,cellular,27,aug,114,4,-1,0,unknown,0
5084,43,admin.,divorced,secondary,no,1073,yes,no,unknown,16,may,124,2,-1,0,unknown,0
5085,40,services,divorced,secondary,no,-288,yes,yes,cellular,14,may,211,4,-1,0,unknown,0
5086,27,management,single,tertiary,no,556,no,no,cellular,27,jul,114,1,-1,0,unknown,0
5087,42,management,single,tertiary,no,2103,no,no,cellular,10,feb,363,1,-1,0,unknown,1
5088,27,technician,single,secondary,no,9,yes,no,cellular,21,jul,123,1,-1,0,unknown,0
5089,43,admin.,married,secondary,no,0,no,no,unknown,9,jun,100,1,-1,0,unknown,0
5090,33,management,single,tertiary,no,1255,yes,no,cellular,4,may,388,4,-1,0,unknown,0
5091,35,technician,married,secondary,no,0,no,no,cellular,21,aug,71,2,-1,0,unknown,0
5092,48,services,married,secondary,no,4,no,no,cellular,10,jul,123,1,-1,0,unknown,0
5093,33,blue-collar,married,primary,no,52499,yes,no,unknown,6,may,536,1,-1,0,unknown,1
5094,30,management,single,tertiary,no,3384,no,no,cellular,3,jun,255,2,-1,0,unknown,1
5095,58,blue-collar,married,primary,no,6181,no,no,cellular,29,jul,625,2,-1,0,unknown,0
5096,41,self-employed,married,tertiary,no,-4,yes,no,cellular,11,aug,103,5,-1,0,unknown,0
5097,26,blue-collar,single,secondary,no,-94,yes,no,cellular,15,may,528,2,371,3,failure,1
5098,48,blue-collar,married,secondary,no,-35,no,no,cellular,19,nov,110,1,-1,0,unknown,0
5099,30,technician,single,tertiary,no,1221,no,no,cellular,11,aug,99,2,-1,0,unknown,0
5100,31,unemployed,divorced,secondary,no,7105,no,no,cellular,22,dec,150,2,-1,0,unknown,0
5101,28,management,single,tertiary,no,1628,no,no,cellular,14,sep,732,2,-1,0,unknown,0
5102,32,technician,single,secondary,no,2885,no,no,cellular,19,nov,472,3,-1,0,unknown,0
5103,55,blue-collar,married,secondary,no,0,yes,yes,unknown,6,may,159,1,-1,0,unknown,0
5104,38,management,divorced,tertiary,no,-401,yes,yes,cellular,29,jul,60,2,-1,0,unknown,0
5105,30,entrepreneur,single,tertiary,no,437,yes,no,cellular,15,may,563,7,-1,0,unknown,0
5106,29,services,divorced,primary,no,543,no,yes,cellular,8,jul,263,1,-1,0,unknown,0
5107,55,unknown,married,unknown,no,0,no,no,cellular,27,oct,467,5,184,2,success,1
5108,30,admin.,married,secondary,no,687,yes,no,cellular,20,nov,76,2,-1,0,unknown,0
5109,35,technician,single,secondary,no,442,yes,no,unknown,29,may,128,1,-1,0,unknown,0
5110,55,technician,divorced,tertiary,no,536,no,no,telephone,17,nov,43,1,-1,0,unknown,0
5111,33,management,single,tertiary,no,617,no,no,cellular,4,may,160,2,87,1,success,1
5112,40,technician,married,secondary,no,705,yes,no,unknown,20,jun,8,16,-1,0,unknown,0
5113,45,blue-collar,single,primary,no,2,no,no,unknown,9,jun,118,2,-1,0,unknown,0
5114,36,technician,married,secondary,no,1739,yes,yes,cellular,12,may,164,2,-1,0,unknown,0
5115,36,housemaid,married,secondary,no,862,no,no,unknown,6,jun,18,11,-1,0,unknown,0
5116,50,blue-collar,married,primary,no,864,yes,no,telephone,7,aug,113,5,-1,0,unknown,0
5117,50,management,married,primary,no,0,yes,no,unknown,7,may,152,1,-1,0,unknown,0
5118,36,management,married,tertiary,no,1148,no,no,cellular,13,aug,121,2,-1,0,unknown,0
5119,35,management,divorced,tertiary,no,1240,yes,no,cellular,7,may,589,2,-1,0,unknown,0
5120,48,technician,married,secondary,no,1305,yes,yes,cellular,29,jul,69,2,-1,0,unknown,0
5121,29,management,married,secondary,no,-983,yes,yes,cellular,28,jul,49,1,-1,0,unknown,0
5122,32,student,single,unknown,no,2776,no,no,cellular,8,sep,156,1,-1,0,unknown,0
5123,41,management,married,tertiary,no,30,no,no,cellular,25,aug,67,4,-1,0,unknown,0
5124,29,blue-collar,married,secondary,no,33,yes,no,unknown,4,jun,563,6,-1,0,unknown,0
5125,56,admin.,married,secondary,no,938,yes,no,unknown,19,jun,113,1,-1,0,unknown,0
5126,37,blue-collar,single,secondary,no,1222,yes,no,cellular,20,apr,122,2,270,1,failure,0
5127,48,technician,married,secondary,no,3910,no,yes,cellular,21,aug,76,5,-1,0,unknown,0
5128,59,retired,married,primary,no,1147,no,no,unknown,5,jun,60,1,-1,0,unknown,0
5129,37,blue-collar,single,unknown,no,1350,yes,no,cellular,19,nov,104,1,-1,0,unknown,0
5130,32,technician,single,secondary,no,776,no,no,cellular,3,feb,1277,3,-1,0,unknown,1
5131,49,blue-collar,single,primary,no,-1206,yes,no,unknown,26,may,179,7,-1,0,unknown,0
5132,34,technician,single,secondary,no,0,no,no,cellular,26,aug,112,4,-1,0,unknown,0
5133,35,management,married,tertiary,no,1731,no,no,cellular,29,jan,323,2,-1,0,unknown,0
5134,32,services,single,tertiary,no,8866,no,no,cellular,3,jun,658,1,-1,0,unknown,1
5135,38,blue-collar,married,secondary,no,3870,yes,no,cellular,17,apr,765,2,-1,0,unknown,0
5136,27,blue-collar,married,primary,no,0,yes,no,telephone,25,jul,106,3,-1,0,unknown,0
5137,36,admin.,married,secondary,no,519,yes,no,cellular,18,may,9,15,-1,0,unknown,0
5138,32,technician,single,unknown,no,4054,yes,no,unknown,20,may,160,1,-1,0,unknown,0
5139,28,services,single,secondary,no,9,yes,no,cellular,8,may,226,1,-1,0,unknown,0
5140,30,technician,single,tertiary,no,1269,no,no,cellular,18,nov,462,1,-1,0,unknown,0
5141,45,technician,married,secondary,no,3268,yes,no,unknown,8,may,198,1,-1,0,unknown,0
5142,43,blue-collar,married,primary,no,844,yes,no,cellular,6,may,122,1,363,1,failure,0
5143,54,management,single,tertiary,no,466,yes,no,cellular,18,jul,64,3,-1,0,unknown,0
5144,30,management,single,tertiary,no,0,no,no,cellular,8,aug,90,5,-1,0,unknown,0
5145,43,admin.,divorced,secondary,no,-141,yes,no,unknown,13,may,76,2,-1,0,unknown,0
5146,44,technician,single,tertiary,no,23,no,no,cellular,26,aug,67,6,-1,0,unknown,0
5147,35,technician,married,secondary,no,-1459,yes,no,cellular,27,may,28,6,-1,0,unknown,0
5148,36,services,married,secondary,no,982,yes,no,unknown,2,jun,140,3,-1,0,unknown,0
5149,34,technician,married,secondary,no,0,yes,no,cellular,21,aug,101,1,-1,0,unknown,0
5150,41,blue-collar,married,unknown,no,-1112,yes,no,cellular,17,apr,178,1,-1,0,unknown,0
5151,45,blue-collar,single,secondary,no,4289,yes,no,unknown,9,jun,121,1,-1,0,unknown,0
5152,38,management,married,tertiary,no,-1212,yes,yes,unknown,20,jun,12,4,-1,0,unknown,0
5153,54,services,married,unknown,no,478,no,no,cellular,8,aug,156,4,-1,0,unknown,0
5154,47,blue-collar,married,secondary,no,-457,yes,no,cellular,20,apr,97,2,329,2,failure,0
5155,31,management,married,tertiary,no,2666,no,no,cellular,28,may,535,1,103,1,success,1
